number,config_item,location,child_incidents,channel,reassignment_count
INC0434022,Citrix,Miami Cancer Institute,0,Phone,0
INC0434065,Provider - Cerner Issue,West Kendall Baptist Hospital,0,Self-service,0
INC0436335,WZ0068EBCA0063,,0,Phone,1
INC0409317,Cerner Millennium,Baptist Health Medical Group,0,Self-service,1
INC0395177,InstyMeds,Baptist Outpatient Services,0,Phone,6
INC0396007,Provider - Cerner Issue,University Baptist Medical Plaza,0,Self-service,0
INC0452294,Active Directory,BHSF Corporate,0,Walk-in,0
INC0440933,Cerner Millennium,Baptist Health Medical Group,0,Self-service,1
INC0429736,WZF875A4638AFC,Baptist Health South Florida,0,Phone,4
INC0406141,Citrix,,0,Virtual Agent,0
INC0437218,Provider - Cerner Issue,BHSF Corporate,0,Chat,0
INC0403789,Provider - Application Issue,BHSF Corporate,0,Chat,0
INC0434876,Provider - Cerner Issue,,0,Walk-in,0
INC0444409,Cerner Cardiovascular,BHSF Corporate,0,Phone,1
INC0426106,Badge Issue,Baptist Health Medical Group,0,Phone,0
INC0396262,Provider - Cerner Issue,Baptist Health Medical Group,0,Phone,0
INC0446203,eCOS - Sorian Clinicals,Bethesda Hospital East,0,Phone,1
INC0423568,eCOS - Sorian Clinicals,Bethesda Hospital East,0,Phone,2
INC0410177,Cerner Millennium,BHSF Corporate,0,Phone,0
INC0396886,Provider - Application Issue,Homestead Hospital,0,Phone,0
INC0394873,eCOS - Sorian Clinicals,,0,Phone,1
INC0436497,Provider - Mobile Applications,,0,Self-service,0
INC0450276,Cerner PowerChart Acute Case Management,Homestead Hospital,0,Phone,1
INC0400802,Provider - Cerner Issue,Corporate,0,Self-service,0
INC0397115,Cerner Millennium Boca,BHSF Corporate,0,Walk-in,0
INC0458273,Active Directory,BHSF Corporate,0,Walk-in,0
INC0429579,Cerner PowerChart Acute Case Management,BHSF Corporate,0,Phone,1
INC0427408,Provider - ePrescribe,Miami Cancer Institute,0,Chat,0
INC0395937,TigerConnect,BHSF Corporate,0,Phone,3
INC0451615,Citrix Boca,,0,Phone,1
INC0405774,Active Directory,,0,Phone,1
INC0458871,Provider - Mobile Applications,BHSF Corporate,0,Walk-in,0
INC0435697,eCOS - Sorian Clinicals,,0,Phone,1
INC0421747,Active Directory,BHSF Corporate,0,Phone,1
INC0411003,Citrix,BHSF Corporate,0,Walk-in,0
INC0441312,Imprivata OneSign Baptist,BHSF Corporate,0,Phone,4
INC0427660,TigerConnect,BHSF Corporate,0,Phone,0
INC0436865,RSA  Infrastructure,Corporate,0,Phone,1
INC0427373,WZ84A93E849A1C,Miami Cancer Institute,0,Phone,1
INC0423347,Hardware Issue,Miami Cancer Institute,0,Phone,1
INC0457758,Cerner Millennium,Baptist Outpatient Services,0,Phone,2
INC0412111,Cerner Millennium,,0,Phone,1
INC0394272,Active Directory,,0,Phone,3
INC0410396,ras1,BHSF Corporate,0,Phone,2
INC0452538,Active Directory,BHSF Corporate,0,Phone,1
INC0456187,Cerner Millennium,Miami Cancer Institute,0,Phone,1
INC0434554,Cerner Millennium,,0,Phone,1
INC0408615,Cerner Millennium,Baptist Health Medical Group,0,Phone,1
INC0408365,Provider - Mobile Applications,Baptist Health Medical Group,0,Walk-in,0
INC0458132,Active Directory,Homestead Hospital,0,Phone,0
INC0394576,Provider - Tier 2 Issue,BHSF Corporate,0,Chat,0
INC0415107,VPN,Baptist Health Medical Group,0,Phone,1
INC0418995,Active Directory,BHSF Corporate,0,Phone,1
INC0410334,Provider - Cerner Issue,,0,Walk-in,0
INC0410247,Imprivata OneSign Baptist,BHSF Corporate,0,Phone,0
INC0422341,Provider - ePrescribe,Baptist Health Medical Group,0,Phone,0
INC0428199,Provider - ePrescribe,Baptist Health South Florida,0,Phone,0
INC0424925,ras1,"Bethesda Hospital, Inc",0,Phone,11
INC0411931,Provider - Mobile Applications,Baptist Health Medical Group,0,Walk-in,0
INC0423534,RSA  Infrastructure,,0,Phone,1
INC0442434,Provider - ePrescribe,Baptist Outpatient Services,0,Email,0
INC0391934,Provider - Application Issue,Baptist Health Medical Group,0,Phone,0
INC0408476,Cerner Millennium,,0,Phone,1
INC0456258,Cerner Millennium,BHSF Corporate,0,Phone,1
INC0439284,Provider - Cerner Issue,BHSF Corporate,0,Walk-in,0
INC0438346,Cerner Millennium,,0,Phone,0
INC0436373,MModal Boca,,0,Phone,1
INC0399712,Active Directory,BHSF Corporate,0,Phone,1
INC0462837,Citrix,BHSF Corporate,0,Phone,0
INC0413511,Cerner Millennium,Baptist Health Medical Group,0,Phone,1
INC0425102,Provider - Cerner Issue,Baptist Health Medical Group,0,Self-service,0
INC0405989,Cerner PowerChart Acute Case Management,BHSF Corporate,0,Phone,1
INC0438821,Mobile Clinical Trials (Osellus),Miami Cancer Institute,0,Phone,1
INC0425156,Active Directory,,0,Phone,1
INC0430390,Password Reset,,0,Phone,0
INC0449316,AzureMFA,,0,Phone,3
INC0394979,Cerner Millennium,Baptist Outpatient Services,0,Phone,1
INC0439663,TigerConnect,BHSF Corporate,0,Walk-in,0
INC0452503,Citrix Boca,Boca Raton Regional Hospital,0,Phone,1
INC0404244,MFA,Miami Cancer Institute,0,Phone,0
INC0418636,Outlook,Miami Cancer Institute,0,Email,0
INC0431276,NetScaler,,0,Phone,1
INC0407181,Provider - Application Issue,BHSF Corporate,0,Phone,2
INC0429479,Provider - Application Issue,Miami Cancer Institute,0,Phone,0
INC0442619,Cerner Millennium,Mariners Hospital,0,Phone,2
INC0394004,Provider - Cerner Issue,Baptist Outpatient Services,0,Phone,1
INC0416807,Cerner PowerChart Touch,BHSF Corporate,0,Phone,1
INC0426306,mmodal,,0,Walk-in,0
INC0460299,Active Directory,BHSF Corporate,0,Walk-in,0
INC0426909,Cerner Millennium,Baptist Health Medical Group,0,Self-service,2
INC0424532,Cerner Millennium,,0,Phone,1
INC0452746,Active Directory,BHSF Corporate,0,Walk-in,0
INC0458312,Citrix Boca,BHSF Corporate,0,Phone,0
INC0413558,Provider - Mobile Applications,Baptist Health Medical Group,0,Phone,0
INC0413624,Active Directory,Boca Raton Regional Hospital,0,Phone,3
INC0400076,Cerner Millennium,Bethesda Health City,0,Phone,1
INC0413779,Provider - Application Issue,Miami Cancer Institute,0,Phone,2
INC0459288,Cerner Millennium,BHSF Corporate,0,Walk-in,0
INC0436084,Cerner Millennium,,0,Phone,1
INC0415778,Provider - Application Issue,Baptist Health Medical Group Cardiology Coral Gables,0,Self-service,0
INC0433469,RSA  Infrastructure,Baptist Health South Florida,0,Phone,1
INC0434147,RSA  Infrastructure,,0,Phone,1
INC0438931,eCOS - Sorian Clinicals,BHSF Corporate,0,Phone,3
INC0402563,Active Directory,,0,Phone,1
INC0393478,VMware Horizon,,0,Phone,2
INC0404260,Provider - Application Issue,BHSF Corporate,0,Chat,0
INC0445850,PeopleSoft Portal,Baptist Hospital of Miami,0,Phone,1
INC0460185,Cerner Millennium,Homestead Hospital,0,Phone,0
INC0414478,Cerner Millennium,BHSF Corporate,0,Virtual Agent,0
INC0423651,RSA  Infrastructure,,0,Phone,1
INC0447067,Provider - Application Issue,BHSF Corporate,0,Phone,0
INC0413566,Active Directory,BHSF Corporate,0,Phone,1
INC0425545,Active Directory Domain Services,Doctors Hospital,0,Phone,1
INC0400082,VMware Horizon,,0,Walk-in,0
INC0393265,Provider - Cerner Physician Documentation,,0,Phone,0
INC0413029,Provider - Cerner Issue,BHSF Corporate,0,Self-service,0
INC0402106,remote1001,BHSF Corporate,0,Phone,1
INC0447690,Provider - Application Issue,BHSF Corporate,0,Phone,0
INC0441762,Provider - ePrescribe,South Miami Hospital,0,Phone,0
INC0455553,Spectralink Hardware,Baptist Hospital of Miami,0,Phone,2
INC0443774,RSA  Infrastructure,,0,Phone,0
INC0429445,Provider - Mobile Applications,Miami Cancer Institute,0,Self-service,0
INC0409647,Provider - Mobile Applications,BHSF Corporate,0,Phone,1
INC0420914,Cerner Millennium,BHSF Corporate,0,Phone,1
INC0399636,Cerner Millennium,BHSF Corporate,0,Virtual Agent,0
INC0450299,Cerner Millennium,,0,Phone,3
INC0463903,Password Reset,BHSF Corporate,0,Phone,0
INC0417088,Provider - Mobile Applications,Miami Cancer Institute,0,Walk-in,0
INC0418952,Citrix,BHMG North,0,Walk-in,0
INC0430051,ras1,"Bethesda Hospital, Inc",0,Phone,2
INC0401332,Cerner PowerChart Touch,,0,Phone,0
INC0452143,VMware Horizon,,0,Phone,2
INC0403808,Imprivata Access,Baptist Health South Florida,0,Phone,0
INC0434647,Provider - Tier 2 Issue,BHSF Corporate,0,Phone,0
INC0434695,VMware Horizon,"Bethesda Hospital, Inc",0,Phone,1
INC0430006,Provider - Office Staff,,0,Phone,11
INC0398633,Active Directory,,0,Phone,1
INC0407664,MModal Boca,,0,Phone,1
INC0459370,Outlook,BHSF Corporate,0,Walk-in,0
INC0439527,Active Directory,,0,Chat,0
INC0449070,TigerConnect,BHSF Corporate,0,Walk-in,0
INC0405436,PACS Intellispace Cardiovascular ISCV,Mariners Hospital,0,Email,1
INC0425979,Citrix,Baptist Health Medical Group,0,Phone,1
INC0456335,MFA,South Miami Hospital,0,Phone,1
INC0432333,WZ1860248BB532,Miami Cancer Institute,0,Phone,2
INC0428500,MFA,BHSF Corporate,0,Phone,0
INC0410340,Outlook,Miami Cancer Institute,0,Phone,1
INC0411911,Outlook,Miami Cancer Institute,0,Walk-in,3
INC0449115,Provider - Mobile Applications,BHSF Corporate,0,Walk-in,0
INC0406669,eCOS - Sorian Clinicals,BHSF Corporate,0,Phone,1
INC0441765,Provider - Mobile Applications,BHSF Corporate,0,Email,0
INC0423635,Provider - ePrescribe,Baptist Hospital of Miami,0,Phone,0
INC0438562,Citrix,BHMG North,0,Walk-in,0
INC0439080,MFA,,0,Phone,2
INC0461430,RSA  Infrastructure,BHSF Corporate,0,Phone,2
INC0393361,Provider - Cerner Issue,Baptist Hospital of Miami,0,Phone,0
INC0436218,Provider - ePrescribe,Baptist Health Medical Group,0,Phone,0
INC0449416,Cerner Millennium,BHSF Corporate,0,Phone,1
INC0392845,Provider - Tier 2 Issue,BHSF Corporate,0,Walk-in,0
INC0439111,Cerner PowerChart Touch,,0,Chat,0
INC0411049,Provider - Mobile Applications,Miami Cancer Institute,0,Phone,1
INC0404615,Provider - Application Issue,Miami Cancer Institute,0,Self-service,0
INC0448503,TigerConnect,,0,Phone,1
INC0462360,MFA,BHSF Corporate,0,Phone,1
INC0421304,MModal Boca,Boca Raton Regional Hospital,0,Phone,1
INC0403576,Soarian Scheduling,,0,Chat,0
INC0443263,Active Directory,,0,Walk-in,0
INC0431503,Pineapple Connect - Intranet,,0,Phone,1
INC0421983,Active Directory,Baptist Health Medical Group,0,Phone,1
INC0411441,RSA  Infrastructure,BHSF Corporate,0,Phone,1
INC0449032,Outlook,,0,Chat,0
INC0394151,Active Directory,BHSF Corporate,0,Phone,1
INC0444877,Active Directory,Baptist Health South Florida,0,Phone,1
INC0432290,VMware Horizon,,0,Phone,0
INC0407064,eCOS - Sorian Clinicals,Bethesda Hospital East,1,Phone,3
INC0463169,Provider - ePrescribe,BHSF Corporate,0,Phone,0
INC0433529,Provider - Mobile Applications,,0,Walk-in,0
INC0403045,RSA  Infrastructure,"Bethesda Hospital, Inc",0,Phone,1
INC0416950,Cerner Millennium,BHSF Corporate,0,Walk-in,0
INC0422838,Cerner Millennium,Miami Cancer Institute,0,Self-service,2
INC0450618,Cerner Millennium,Miami Cancer Institute,0,Phone,1
INC0439819,Cerner FirstNet,,0,Phone,0
INC0443805,Provider - Mobile Applications,Baptist Hospital of Miami,0,Chat,0
INC0403678,Cerner Millennium,BHSF Corporate,0,Phone,1
INC0425895,Cerner Millennium,Boca Raton Regional Hospital,0,Phone,1
INC0427444,Provider - Application Issue,Sawgrass Urgent Care,0,Self-service,0
INC0404318,Provider - Application Issue,Corporate,0,Self-service,0
INC0447614,VPN,Miami Cancer Institute,0,Phone,0
INC0410225,Provider - Mobile Applications,Miami Cancer Institute,0,Walk-in,0
INC0395776,RSA  Infrastructure,,0,Chat,0
INC0400763,WZF875A4576C1A,BHSF Corporate,0,Virtual Agent,0
INC0440167,TigerConnect,BHSF Corporate,0,Phone,1
INC0402279,RSA  Infrastructure,"Bethesda Hospital, Inc",0,Phone,1
INC0441270,Hardware Issue,Miami Cancer Institute,0,Phone,2
INC0463822,Cerner Millennium,BHMG North,0,Walk-in,0
INC0456010,VMware Horizon,,0,Phone,2
INC0443756,Provider - Mobile Applications,Baptist Health Medical Group,0,Walk-in,0
INC0445949,eCOS - Sorian Clinicals,,0,Phone,1
INC0414335,Cerner Millennium,Baptist Health Medical Group,0,Self-service,1
INC0409316,Cerner Millennium,Baptist Health Medical Group,0,Self-service,1
INC0436447,Outlook,Baptist Health Medical Group,0,Phone,0
INC0406667,Citrix Access Gateway,BHSF Corporate,0,Phone,1
INC0438942,Provider - ePrescribe,Miami Cancer Institute,0,Phone,3
INC0401605,Cerner Millennium,BHSF Corporate,0,Phone,1
INC0426219,Cerner Millennium,Baptist Hospital of Miami,0,Phone,5
INC0431189,Provider - Application Issue,Miami Cancer Institute,0,Walk-in,0
INC0461177,MFA,Bethesda Hospital East,0,Phone,0
INC0463953,Provider - Mobile Applications,Miami Cancer Institute,0,Phone,1
INC0409150,Active Directory,BHSF Corporate,0,Phone,0
INC0407414,Provider - ePrescribe,Miami Cancer Institute,0,Self-service,0
INC0394354,Active Directory,BHSF Corporate,0,Phone,1
INC0459805,Cerner Millennium,BHSF Corporate,0,Walk-in,0
INC0437696,Imprivata OneSign Baptist,,0,Phone,2
INC0448082,Cerner Millennium,BHSF Corporate,0,Phone,0
INC0414336,Cerner Millennium,Baptist Health Medical Group,0,Self-service,1
INC0429836,Imprivata OneSign Bethesda,,0,Phone,2
INC0455342,Cerner Millennium,BHSF Corporate,0,Phone,0
INC0414653,Provider - Cerner Issue,,0,Phone,0
INC0456381,Provider - Cerner Issue,BHSF Corporate,0,Chat,0
INC0393822,MFA,Baptist Health Medical Group,0,Phone,1
INC0394388,Active Directory,Baptist Health Medical Group,0,Phone,4
INC0406517,007850194151 - Surface Go,BHSF Corporate,0,Email,0
INC0403822,Fluency Direct Boca,BHSF Corporate,0,Phone,5
INC0427500,Cerner Millennium,,0,Walk-in,0
INC0394483,Provider - Tier 2 Issue,BHSF Corporate,0,Phone,0
INC0451170,WZE9F5C23B8059,Miami Cancer Institute,0,Phone,1
INC0445173,RSA  Infrastructure,,0,Phone,1
INC0421727,Provider - Office Staff,BHSF Corporate,0,Phone,2
INC0414150,MFA,,0,Phone,3
INC0409645,Provider - Cerner Issue,Baptist Health Medical Group,0,Phone,1
INC0423212,Provider - Application Issue,Miami Cancer Institute,0,Self-service,0
INC0441950,Provider - ePrescribe,Baptist Health Medical Group,0,Phone,0
INC0461041,Cerner Millennium,Baptist Health Medical Group,0,Phone,1
INC0452578,Citrix Boca,,0,Phone,0
INC0424073,Active Directory,Baptist Health Medical Group,0,Phone,1
INC0444852,Cerner Millennium,Baptist Health Medical Group,0,Self-service,1
INC0427191,Provider - Application Issue,South Miami Hospital,0,Self-service,0
INC0401486,Cerner Millennium,Baptist Health Medical Group,0,Phone,1
INC0452286,Active Directory,BHMG North,0,Walk-in,0
INC0428180,ras1,"Bethesda Hospital, Inc",0,Phone,2
INC0432553,Zoom,Miami Cancer Institute,0,Walk-in,0
INC0432691,Provider - Mobile Applications,BHSF Corporate,0,Walk-in,0
INC0406393,Cerner Millennium,Baptist Health Medical Group,0,Self-service,1
INC0453482,TigerConnect,BHSF Corporate,0,Walk-in,0
INC0418969,Cerner Millennium,Baptist Health Medical Group,0,Self-service,1
INC0439857,Cerner Millennium,,0,Phone,1
INC0392688,Hardware Issue,Miami Cancer Institute,0,Phone,1
INC0439395,PeopleSoft Portal,Miami Cancer Institute,0,Phone,0
INC0456140,Cerner Millennium,BHSF Corporate,0,Phone,1
INC0441135,Azure Active Directory,BHSF Corporate,0,Email,1
INC0402375,Provider - Mobile Applications,BHSF Corporate,0,Walk-in,0
INC0408878,RSA  Infrastructure,,0,Phone,1
INC0394639,Provider - Tier 2 Issue,Miami Cancer Institute,0,Phone,0
INC0410412,Active Directory,BHSF Corporate,0,Phone,0
INC0428930,Active Directory,,0,Virtual Agent,0
INC0448074,Cerner Millennium,Baptist Health Medical Group,0,Phone,3
INC0424244,Cerner Millennium,Boca Raton Regional Hospital,0,Phone,2
INC0414591,VMware Horizon,,0,Phone,4
INC0416956,Provider - Hardware Support,Baptist Health South Florida,0,Walk-in,0
INC0415413,Citrix,BHSF Corporate,0,Phone,1
INC0404883,Cerner PowerChart Acute Case Management,Miami Cancer Institute,0,Phone,1
INC0462700,Citrix,,0,Phone,1
INC0446543,Spectralink Hardware,Homestead Hospital,0,Phone,2
INC0406385,Cerner Millennium,Baptist Health Medical Group,0,Self-service,1
INC0440623,Spectralink Phone Provisioning,Homestead Hospital,0,Phone,2
INC0441792,Imprivata OneSign Bethesda,BHMG North,0,Phone,1
INC0449125,Cerner PowerChart Acute Case Management,,0,Phone,1
INC0430578,Provider - Cerner Issue,Miami Cancer Institute,0,Email,0
INC0394859,MModal Boca,BHSF Corporate,0,Phone,1
INC0397927,RSA  Infrastructure,BHSF Corporate,0,Phone,2
INC0394827,Cerner Millennium,BHSF Corporate,0,Phone,1
INC0395925,InstyMeds,Baptist Outpatient Services,0,Phone,2
INC0413182,Provider - Tier 2 Issue,BHSF Corporate,0,Walk-in,0
INC0411999,Active Directory,BHSF Corporate,0,Phone,1
INC0392988,Provider - Hardware Support,BHSF Corporate,0,Self-service,1
INC0458260,Active Directory,BHMG North,0,Walk-in,0
INC0427423,Cerner Millennium,BHSF Corporate,0,Phone,1
INC0449064,Hardware Issue,Baptist Outpatient Services,0,Email,1
INC0462334,RSA  Infrastructure,,0,Phone,1
INC0452651,Teams,BHSF Corporate,0,Phone,0
INC0408854,Password Reset,BHSF Corporate,0,Phone,0
INC0408613,Provider - Cerner Issue,Baptist Health Medical Group,0,Phone,0
INC0425736,Citrix Boca,BHMG North,0,Phone,1
INC0450431,Cerner Millennium,BHSF Corporate,0,Phone,1
INC0427573,Cerner PowerChart Acute Case Management,Baptist Hospital of Miami,0,Phone,3
INC0403706,Provider - Mobile Applications,BHSF Corporate,0,Chat,0
INC0441110,Cerner Millennium,BHSF Corporate,0,Phone,0
INC0412705,Imprivata Access,Baptist Hospital of Miami,0,Phone,0
INC0440374,Cerner Millennium,BHSF Corporate,0,Phone,1
INC0403858,Cerner Millennium,,0,Walk-in,0
INC0459634,Cerner Millennium,BHSF Corporate,0,Phone,0
INC0448732,Provider - Tier 2 Issue,,0,Walk-in,0
INC0396161,InstyMeds,Country Walk Baptist Medical Plaza,0,Phone,5
INC0449039,Outlook,,0,Chat,0
INC0449673,RSA  Infrastructure,,0,Phone,1
INC0417368,Aria MO Boca,Boca Raton Regional Hospital,0,Phone,1
INC0437616,RSA  Infrastructure,,0,Phone,1
INC0462913,Provider - Mobile Applications,BHSF Corporate,0,Chat,0
INC0450830,Provider - Mobile Applications,,0,Walk-in,0
INC0447339,WZ0068EBCA2CF7,,0,Self-service,1
INC0401598,PowerScribe,BHSF Corporate,0,Phone,1
INC0397729,Cerner Millennium,BHSF Corporate,0,Phone,1
INC0394845,Provider - Tier 2 Issue,BHSF Corporate,0,Chat,0
INC0395315,Cerner Millennium Boca,Boca Raton Regional Hospital,0,Walk-in,0
INC0404266,VPN,Miami Cancer Institute,0,Phone,1
INC0404265,RSA  Infrastructure,,0,Phone,1
INC0424372,VMware Horizon,,0,Phone,1
INC0412355,Active Directory,,0,Phone,1
INC0432623,Provider - Tier 2 Issue,BHSF Corporate,0,Chat,0
INC0447392,Dragon - Hardware Issue,Baptist Health Medical Group,0,Phone,4
INC0447293,Provider - Application Issue,Baptist Outpatient Services,0,Self-service,0
INC0421996,Cerner Millennium,Baptist Outpatient Services,0,Phone,1
INC0415617,Cerner Millennium,,0,Phone,2
INC0414739,Cerner Millennium,,0,Phone,1
INC0406891,MFA,Miami Cancer Institute,0,Phone,1
